target_percentage,current_percentage,iteration,species,select_set,expand_set,envelope,fbindex_ux,fbindex_uy,fbindex_uz,fbindex_interaction,fbindex_result_num,fbindex_final_cost,fbindex_result
0.01,0.0099410084555448,500,electrons,"('ux',)",['ux'],"{'ux': [-1.7216883042003134e-06, -1.5168211665925346e-07]}",0.5943996906280518,0.0,0.0,0.0,0,0.5943996906280518,406051.0
0.01,0.0099944074732927,500,electrons,"('ux',)",['ux'],"{'ux': [0.000809926658369779, 0.000895493585117892]}",0.30723047256469727,0.0,0.0,0.0,0,0.30723047256469727,411223.0
0.01,0.0099858819856107,500,electrons,"('ux',)",['ux'],"{'ux': [5.011191321953011e-05, 6.0886920419540816e-05]}",0.6042008399963379,0.0,0.0,0.0,0,0.6042008399963379,383683.0
0.01,0.0099000474722339,500,electrons,"('ux',)",['ux'],"{'ux': [-4.767523648159486e-05, -3.7379616898807715e-05]}",0.5437407493591309,0.0,0.0,0.0,0,0.5437407493591309,398343.0
0.01,0.0099900843506437,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0026399331876814035, -0.002259211496012862]}",0.34108471870422363,0.0,0.0,0.0,0,0.34108471870422363,326230.0
0.01,0.0100203703607097,500,electrons,"('ux',)",['ux'],"{'ux': [-0.0002497504431531995, -0.0002160808041663835]}",0.4170389175415039,0.0,0.0,0.0,0,0.4170389175415039,364991.0
0.01,0.0099470463363395,500,electrons,"('ux',)",['ux'],"{'ux': [1.1606470642125638e-05, 1.9625768310392103e-05]}",0.5716149806976318,0.0,0.0,0.0,0,0.5716149806976318,383977.0
0.01,0.010034064274352,500,electrons,"('ux',)",['ux'],"{'ux': [2.727231553811131e-13, 2.886891043389029e-10]}",0.6157145500183105,0.0,0.0,0.0,0,0.6157145500183105,414288.0
0.01,0.0099795301350147,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00016464083319990306, -0.0001428495855671758]}",0.4259157180786133,0.0,0.0,0.0,0,0.4259157180786133,378912.0
0.01,0.0100817152295834,500,electrons,"('ux',)",['ux'],"{'ux': [6.0187789889019235e-05, 7.118858729328885e-05]}",0.5225200653076172,0.0,0.0,0.0,0,0.5225200653076172,399486.0
0.01,0.0099786365286571,500,electrons,"('ux',)",['ux'],"{'ux': [0.0008261425946703045, 0.0009147282130472943]}",0.34955310821533203,0.0,0.0,0.0,0,0.34955310821533203,394475.0
0.01,0.0100783581678615,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.0010899941448399087, 0.007707596990177461], 'uy': [-5.1540621868103004e-05, 0.00040799808802245317]}",0.5234489440917969,0.8373615741729736,0.0,1.1280202865600586,0,2.488830804824829,409847.0
0.01,0.0099298504518363,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.0003680631423354228, 0.0007202150468710413], 'uy': [0.0011097086298421338, 0.0038392036806914353]}",0.48657870292663574,0.5037286281585693,0.0,0.6093125343322754,0,1.5996198654174805,379185.0
0.01,0.0100422999437559,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.002627975665358157, 0.015252513813381753], 'uy': [-0.06053630720978763, -0.011538569484015115]}",0.4345722198486328,0.2716364860534668,0.0,0.49712109565734863,0,1.2033298015594482,290451.0
0.01,0.0099546299146176,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [7.470157059807059e-05, 0.00019933169931621214], 'uy': [0.0003798600262216935, 0.0010564132051935032]}",0.5861303806304932,0.6282281875610352,0.0,0.8446776866912842,0,2.0590362548828125,292844.0
0.01,0.0100514533710406,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.0017527299905953195, -0.0014879497336617834], 'uy': [-0.043793843964518624, 0.004819613894180855]}",0.36049532890319824,1.7784297466278076,0.0,1.7650437355041504,0,3.9039688110351562,390904.0
0.01,0.0099497513069355,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.027623388396073464, 0.2565986455946334], 'uy': [-0.39080265409493836, -0.05187709295522036]}",0.5959033966064453,0.2776756286621094,0.0,0.3401143550872803,0,1.213693380355835,408421.0
0.01,0.0100190420269349,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.00449903471680236, -0.00197954107549246], 'uy': [-0.007015369811451495, -0.0024333124975545063]}",0.35483360290527344,0.44643497467041016,0.0,0.515669584274292,0,1.3169381618499756,363955.0
0.01,0.0100937185366031,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [2.4212747863270435e-06, 0.00010189284585304579], 'uy': [5.574798009535434e-05, 0.00015773214607299663]}",0.6813499927520752,0.6089825630187988,0.0,0.44246745109558105,0,1.732800006866455,154728.0
0.01,0.0099762696793856,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.008260346601955786, -0.003638269000486125], 'uy': [-0.00922267102968739, -0.001467183437839241]}",0.35751795768737793,0.6026477813720703,0.0,0.7832119464874268,0,1.743377685546875,405972.0
0.01,0.010044207914087,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [9.992560414305004e-05, 0.0005028334814917361], 'uy': [0.0003490908928764539, 0.0005656789145051845]}",0.6214349269866943,0.5992813110351562,0.0,0.6603076457977295,0,1.88102388381958,373989.0
0.01,0.0099319516343528,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0018450757543233079, -0.001525330591608241], 'uy': [-0.002431175298128351, 0.03020498709246161]}",0.35204625129699707,1.5567233562469482,0.0,1.7661409378051758,0,3.674910545349121,379290.0
0.01,0.0099944316248159,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-6.061852265926745e-06, 5.694875977902451e-05], 'uy': [3.093655636718563e-05, 0.00017304755164478913]}",1.1422219276428223,0.6273899078369141,0.0,0.8491225242614746,0,2.618734359741211,406489.0
0.01,0.0099177022356775,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.00154908158819299, 0.0040309398405376645], 'uy': [-0.005428871645760847, -0.002037771632148946]}",0.367342472076416,0.4608955383300781,0.0,0.5508773326873779,0,1.379115343093872,401825.0
0.01,0.009912775324949,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.014541516380315887, -0.009433093608429793], 'uy': [-0.0870460462464272, 0.013545654248295652]}",0.29526233673095703,1.8013370037078857,0.0,1.8166429996490479,0,3.9132423400878906,406301.0
0.01,0.0100851930489211,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.003313024395437708, 0.02486192870291637], 'uy': [0.005833848224945742, 0.026522217150564385]}",0.7307078838348389,0.3476688861846924,0.0,0.5337073802947998,0,1.612084150314331,412918.0
0.01,0.0099783950134253,500,electrons,"('ux', 'uy', 'uz')","['uz', 'ux', 'uy']","{'ux': [0.0002177953299209558, 0.015492169335054849], 'uy': [-0.038477818287947815, -0.006372971858089341], 'uz': [-0.008855507140520535, 0.01292232606038764]}",0.8256876468658447,0.3796560764312744,1.6173396110534668,3.2030675411224365,0,6.0257508754730225,407942.0
0.01,0.0099238367225648,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy']","{'ux': [-0.0006830666192588584, -5.282797359021504e-05], 'uy': [-0.0020219229362717197, -0.0006403348777769591], 'uz': [-0.0005064228657121587, 0.0002690026705411594]}",0.9928436279296875,0.5894947052001953,1.065117597579956,2.645427942276001,0,5.29288387298584,404692.0
0.01,0.0099328452407105,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz', 'uy']","{'ux': [-2.355086795042496e-06, 2.4495593151404914e-05], 'uy': [-0.0007864534699659913, 0.0018917541638433701], 'uz': [1.4599433848428768e-05, 0.00036011841310960705]}",0.85575270652771,1.347348928451538,0.628546953201294,3.3902835845947266,0,6.2219321727752686,405909.0
0.01,0.0100192835421667,500,electrons,"('ux', 'uy', 'uz')","['uz', 'uy']","{'ux': [-0.00356739634822845, 0.00011987560669113728], 'uy': [-0.0005798167430910335, 0.004033744576533109], 'uz': [0.0006715601013792124, 0.0011190070390505902]}",1.3089077472686768,1.2834956645965576,0.39362049102783203,5.38319206237793,0,8.369215965270996,397108.0
0.01,0.0100198148756766,500,electrons,"('ux', 'uy', 'uz')","['uz', 'uy']","{'ux': [-4.6748487588404304e-05, 0.00011786568989402531], 'uy': [-0.0009489081894788914, 0.0004156348377048664], 'uz': [-0.0032535064176929763, -0.00018135694439543157]}",0.9919681549072266,1.0941362380981445,0.902576208114624,3.9227383136749268,0,6.911418914794922,399269.0
0.01,0.010032856698193,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz', 'uy']","{'ux': [-3.1416031641861174e-05, 6.421877581859543e-06], 'uy': [-0.00019435383454551811, -1.1861601182803884e-05], 'uz': [-1.3798510148159941e-05, 6.065472813774696e-05]}",0.9007844924926758,0.6400201320648193,0.7304205894470215,1.2643485069274902,0,3.535573720932007,410301.0
0.01,0.0100241621498488,500,electrons,"('ux', 'uy', 'uz')","['uy', 'uz', 'ux']","{'ux': [-1.2528240326252637e-06, 8.001612783776314e-06], 'uy': [4.485825770292811e-07, 4.725715974871077e-05], 'uz': [-5.155666375025995e-06, 2.4162902661989117e-05]}",0.6514739990234375,0.6368796825408936,0.6629772186279297,0.8340215682983398,0,2.7853524684906006,414096.0
0.01,0.0099070514139557,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz']","{'ux': [1.553006676261903e-08, 4.506382275893419e-06], 'uy': [-0.00012299756763228936, 6.035499314500738e-05], 'uz': [-1.7727929605305942e-05, 8.914799544772122e-06]}",0.5475015640258789,0.8252749443054199,0.6747195720672607,0.872708797454834,0,2.9202048778533936,409875.0
0.01,0.0100970031437554,500,electrons,"('ux', 'uy', 'uz')","['uz', 'ux']","{'ux': [-0.00012059909053238431, 0.00016275975684449583], 'uy': [-9.699420079555153e-05, 9.583362525828149e-05], 'uz': [-0.0010450212931937316, -3.3960856929697754e-06]}",1.0744292736053467,0.7457160949707031,0.7814123630523682,2.754232406616211,0,5.355790138244629,416570.0
0.01,0.0099462976391209,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy', 'uz']","{'ux': [-4.495253361529491e-05, 0.0002857975209386806], 'uy': [-0.00013469907610629271, 7.950298087936638e-05], 'uz': [-0.00020808170484315285, -1.6541553662103702e-06]}",1.0078577995300293,0.6218662261962891,0.6758558750152588,2.4255096912384033,0,4.7310895919799805,411541.0
0.01,0.0099877899559418,500,electrons,"('ux', 'uy', 'uz')","['uz', 'ux', 'uy']","{'ux': [-2.093406245406725e-05, 1.568326145807561e-05], 'uy': [5.576819002864654e-07, 4.8567244792227976e-05], 'uz': [-4.427430829047331e-06, 3.0618812707995937e-05]}",0.8387222290039062,0.6320149898529053,0.6464269161224365,1.111475944519043,0,3.228640079498291,412939.0
0.01,0.0099024384730286,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux']","{'ux': [-0.0008696621402044513, -7.695201648259305e-05], 'uy': [-0.0005719513606442968, 0.00021639701901262048], 'uz': [-0.00028513230363426677, 0.00012397685149331144]}",0.6382622718811035,1.0063550472259521,0.8932907581329346,2.418278455734253,0,4.956186532974243,403056.0
0.01,0.0099458146086574,500,electrons,"('ux', 'uy', 'uz')","['uy', 'uz']","{'ux': [7.810174369052878e-06, 0.0006145585465458156], 'uy': [-0.001996380176744988, 0.000517987034457771], 'uz': [0.00025363495564452004, 0.0005693350749932213]}",0.8232741355895996,1.263002872467041,0.4888145923614502,2.800920009613037,0,5.376011610031128,404760.0
0.01,0.0100012906573986,500,electrons,"('ux', 'uy', 'uz')","['uz', 'uy', 'ux']","{'ux': [0.020173435905129548, 0.07119249179895532], 'uy': [-0.09014965865822737, 0.05020219344332051], 'uz': [-0.15587877981976367, 0.037004030421231564]}",0.2926931381225586,1.874910831451416,1.8664960861206055,3.600562572479248,0,7.634662628173828,405276.0
0.01,0.0099597500375314,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy', 'uz']","{'ux': [-6.835391554744392e-13, 7.051651937052509e-13], 'uy': [-1.3102104312022196e-10, 1.368602957102898e-10], 'uz': [-8.709286918302937e-12, 8.265627446799642e-12]}",0.9747958183288574,0.6309981346130371,0.5486471652984619,0.16627836227416992,0,2.3207194805145264,411915.0
0.1,0.0992990358518735,500,electrons,"('ux',)",['ux'],"{'ux': [-1.0493528316432807e-05, 2.8073350685255106e-06]}",0.7092065811157227,0.0,0.0,0.0,0,0.7092065811157227,4111036.0
0.1,0.1008549011265622,500,electrons,"('ux',)",['ux'],"{'ux': [4.631889241025656e-05, 0.0002507550005093021]}",0.6824119091033936,0.0,0.0,0.0,0,0.6824119091033936,4160345.0
0.1,0.0999868953835232,500,electrons,"('ux',)",['ux'],"{'ux': [9.558273840572375e-06, 0.00014144299200260382]}",0.7064309120178223,0.0,0.0,0.0,0,0.7064309120178223,4109833.0
0.1,0.0998339437872331,500,electrons,"('ux',)",['ux'],"{'ux': [-4.384479138462596e-06, 8.448458240733446e-06]}",0.7398190498352051,0.0,0.0,0.0,0,0.7398190498352051,4131141.0
0.1,0.1007950053490793,500,electrons,"('ux',)",['ux'],"{'ux': [0.0011268797135779592, 0.005644274130908754]}",0.5105469226837158,0.0,0.0,0.0,0,0.5105469226837158,4086754.0
0.1,0.100908010326032,500,electrons,"('ux',)",['ux'],"{'ux': [-3.287682339385435e-06, 1.0809372748093883e-05]}",0.814260721206665,0.0,0.0,0.0,0,0.814260721206665,4156621.0
0.1,0.0999136921167689,500,electrons,"('ux',)",['ux'],"{'ux': [3.732400248451106e-07, 9.62547760417514e-05]}",0.7055697441101074,0.0,0.0,0.0,0,0.7055697441101074,4130754.0
0.1,0.0995508879355799,500,electrons,"('ux',)",['ux'],"{'ux': [-2.816034952417018e-05, 7.497363564589173e-09]}",0.7464652061462402,0.0,0.0,0.0,0,0.7464652061462402,4114963.0
0.1,0.0998790105294844,500,electrons,"('ux',)",['ux'],"{'ux': [1.4840705724989908e-08, 8.029217677525186e-05]}",0.7301445007324219,0.0,0.0,0.0,0,0.7301445007324219,4127540.0
0.1,0.0995229204717391,500,electrons,"('ux',)",['ux'],"{'ux': [0.0007856487038861788, 0.002939375061035932]}",0.5201025009155273,0.0,0.0,0.0,0,0.5201025009155273,4062966.0
0.1,0.1007602513072253,500,electrons,"('ux',)",['ux'],"{'ux': [-1.6405744916015237e-06, 1.4270024648381581e-05]}",0.8115556240081787,0.0,0.0,0.0,0,0.8115556240081787,4151477.0
0.1,0.0993412527143896,500,electrons,"('ux',)",['ux'],"{'ux': [-0.00871414196474757, -0.0014633996092005847]}",0.5135793685913086,0.0,0.0,0.0,0,0.5135793685913086,4037915.0
0.1,0.0991186481252525,500,electrons,"('ux',)",['ux'],"{'ux': [-7.3149638799981e-07, 1.6238677610491798e-05]}",0.8192846775054932,0.0,0.0,0.0,0,0.8192846775054932,4091645.0
0.1,0.1003539743843148,500,electrons,"('ux',)",['ux'],"{'ux': [-3.733547412204663e-09, 3.034550547741977e-05]}",0.8233780860900879,0.0,0.0,0.0,0,0.8233780860900879,4139554.0
0.1,0.1007712885533179,500,electrons,"('ux',)",['ux'],"{'ux': [-0.09542239703174042, -0.0031672016474961623]}",0.4582359790802002,0.0,0.0,0.0,0,0.4582359790802002,4143625.0
0.1,0.1001885606020646,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.00016775122862647298, 3.668820501337791e-05], 'uy': [-0.00048004775188116507, 0.0001731179017128894]}",1.0415382385253906,0.8296151161193848,0.0,2.2784366607666016,0,4.149590015411377,4126769.0
0.1,0.1002051768500115,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.0020401513642792912, 0.1306621259468202], 'uy': [-0.2913163280524693, -0.0066369497947407485]}",1.857093095779419,0.4242262840270996,0.0,2.4358160495758057,0,4.717135429382324,2610376.0
0.1,0.1005276721390154,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0034793064626116236, -0.0005872891658954434], 'uy': [-0.004910348190860272, 0.0006315453303354368]}",0.575214147567749,1.3831558227539062,0.0,2.7047016620635986,0,4.663071632385254,3193611.0
0.1,0.0990973464818089,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0002980560634277967, -3.714476466557101e-05], 'uy': [-0.0006873212347701112, 0.0020197452016283324]}",0.8777425289154053,1.3197176456451416,0.0,2.7396533489227295,0,4.937113523483276,2766696.0
0.1,0.0990933373289613,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-5.2561057708519265e-05, 1.461400854940863e-06], 'uy': [-0.0001406276743821217, 0.0012934713077833544]}",0.9994466304779053,1.1016690731048584,0.0,2.3142802715301514,0,4.415395975112915,4087560.0
0.1,0.0999827896245829,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0015865825554630547, -0.0002716804500021942], 'uy': [-0.0013395490060631912, 0.001744778963479858]}",0.7377848625183105,1.3843379020690918,0.0,2.8657047748565674,0,4.98782753944397,3745366.0
0.1,0.1004204152245792,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.0023555030354615106, 0.039615195809145375], 'uy': [-0.004204308978597776, 0.09939021045864999]}",0.6618144512176514,1.7542994022369385,0.0,2.446803331375122,0,4.862917184829712,2767671.0
0.1,0.0992144813692252,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.0012795829718629903, -0.00023756148283327148], 'uy': [-0.0021725416840988666, 0.0019361716710568546]}",0.915107011795044,1.4439876079559326,0.0,2.72105073928833,0,5.080145359039307,3984904.0
0.1,0.1003133998253748,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.00010065408720655398, 9.051001406059004e-06], 'uy': [-0.00011664422481609651, 0.0004850761363709391]}",1.0355639457702637,0.8996090888977051,0.0,2.0672335624694824,0,4.002406597137451,4149240.0
0.1,0.1009889903832498,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.0010655743725941826, 0.00017209490688960207], 'uy': [-0.006254090327195596, -0.0007726845728455163]}",1.3320868015289307,0.7068798542022705,0.0,2.626091718673706,0,4.665058374404907,4063385.0
0.1,0.1002562814730574,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.0003999590146451673, 0.0014558549875316848], 'uy': [-0.00014790848877309273, 0.004790290068667569]}",0.5668203830718994,1.2575287818908691,0.0,2.1161937713623047,0,3.9405429363250732,2519729.0
0.1,0.1004050790073608,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.001067789919136111, 0.0026045468682887136], 'uy': [-0.010636171441202675, -0.001303861754673813]}",1.5903751850128174,0.5476062297821045,0.0,2.8938355445861816,0,5.0318169593811035,4149769.0
0.1,0.1008515682163636,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-1.155113070888676e-06, 4.103556464431267e-05], 'uy': [-0.0002356577787231847, 0.004384748149848251]}",0.7886734008789062,1.2727017402648926,0.0,2.4420249462127686,0,4.503400087356567,4172858.0
0.1,0.0996620815482942,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-2.7590873582846617e-05, 5.986202567152586e-06], 'uy': [-0.0004914960710140513, 0.0017911897243562968]}",0.9916913509368896,1.2584922313690186,0.0,2.418339967727661,0,4.668523550033569,4116837.0
0.1,0.0995389329316065,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [1.6080395522120232e-05, 0.0006520468222281455], 'uy': [-0.000828041478192058, 0.0009539198020068369]}",0.9634952545166016,1.2315611839294434,0.0,2.5465617179870605,0,4.7416181564331055,4093964.0
0.1,0.100764405369212,500,electrons,"('ux', 'uy', 'uz')","['uy', 'uz', 'ux']","{'ux': [2.069737296479942e-06, 0.00039341292846628036], 'uy': [-0.00200999998744729, 0.0022368461462529835], 'uz': [-0.0004385464767124032, 0.0008769485228544115]}",0.9319980144500732,1.4359934329986572,1.1376996040344238,4.787447214126587,0,8.293138265609741,4147863.0
0.1,0.0999720180452452,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz', 'uy']","{'ux': [-0.0005942659488035877, -6.873440274424787e-06], 'uy': [-0.007343183645665033, 0.009075738566725501], 'uz': [-0.0006723276606571101, 0.0002994327925098161]}",0.9293248653411865,1.5899546146392822,1.098973035812378,5.012792348861694,0,8.631044864654541,4111150.0
0.1,0.0998618629480276,500,electrons,"('ux', 'uy', 'uz')","['uz', 'ux', 'uy']","{'ux': [-1.0998675927769553e-05, 1.8375823813542712e-05], 'uy': [-0.005757481247446991, 0.0046303724489772284], 'uz': [-0.00011697436216927685, 0.00019820051717084697]}",0.8582363128662109,1.538032054901123,0.9450137615203857,4.080653429031372,0,7.421935558319092,4119385.0
0.1,0.0991610823514773,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux']","{'ux': [-0.43703442149932964, 0.4216772272789427], 'uy': [-0.2939282668572025, 0.28274416065842023], 'uz': [-0.06881103820335198, -0.009718346027740351]}",1.9653539657592773,1.9245173931121826,0.42609643936157227,10.391124725341797,0,14.707092523574829,4088642.0
0.1,0.1002109490640511,500,electrons,"('ux', 'uy', 'uz')",['uy'],"{'ux': [-0.022336741991483347, 0.02496074764941168], 'uy': [-0.0014422314443932513, -0.0006084783852088383], 'uz': [-0.01886515367717443, 0.04906329119460137]}",1.8950269222259521,0.6014683246612549,1.841797113418579,4.724423408508301,0,9.062715768814087,4002486.0
0.1,0.0995795557935929,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz', 'uy']","{'ux': [-0.0006606172415952317, 0.00016596804773074558], 'uy': [-0.00021403657680512666, 0.0001932986109114039], 'uz': [-0.0004915419938628823, 0.0002757918590635668]}",1.564694881439209,0.8729407787322998,1.0717134475708008,4.05536675453186,0,7.56471586227417,4097569.0
0.1,0.1007186140812654,500,electrons,"('ux', 'uy', 'uz')","['uz', 'uy', 'ux']","{'ux': [-0.0009651626306231949, 0.00028009138330007744], 'uy': [-0.0012269178164065297, 0.0044127877345456305], 'uz': [0.00010165228131665989, 0.0019830635716050786]}",1.3090553283691406,1.427311658859253,0.6562118530273438,6.281116724014282,0,9.67369556427002,4091472.0
0.1,0.1002546633210044,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy', 'uz']","{'ux': [-0.0007844086905423939, 0.00025791657957536824], 'uy': [6.510932970651832e-05, 0.0011726018821601849], 'uz': [-0.004053188380435099, 0.0001483720168084545]}",1.3589234352111816,0.8958735466003418,1.2872717380523682,5.1918957233428955,0,8.733964443206787,4090082.0
0.1,0.0999295113644509,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux', 'uz']","{'ux': [-0.00036675064379296566, 0.00013866340148887266], 'uy': [-0.0010270657666464642, 0.0001211963719298913], 'uz': [-0.0007089228337184197, 6.027841860048715e-06]}",1.238286018371582,1.0423526763916016,0.9876348972320557,4.537915945053101,0,7.80618953704834,4092573.0
0.1,0.0995651856373017,500,electrons,"('ux', 'uy', 'uz')","['uy', 'uz', 'ux']","{'ux': [-0.001136701985234443, 0.02123570710233798], 'uy': [-0.011442453857562842, -0.001110408265322515], 'uz': [-0.0033470680884690124, 0.009713936833499203]}",1.6636955738067627,0.6737546920776367,1.4657361507415771,5.13399338722229,0,8.937179803848267,3944557.0
0.1,0.0990974430879017,500,electrons,"('ux', 'uy', 'uz')","['uz', 'uy', 'ux']","{'ux': [-0.006794002043943191, 0.0003352083017798919], 'uy': [-0.01563664932270184, -0.0013965674947046206], 'uz': [-0.03238938352644913, 0.0039062149131714567]}",1.631356954574585,0.5976133346557617,1.8355584144592285,4.9899537563323975,0,9.054482460021973,4084145.0
0.1,0.0998874394110738,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uz']","{'ux': [-0.0012544026033874185, 0.0012639624380887588], 'uy': [-1.837801474742207e-05, 0.00020332819289230913], 'uz': [-0.004444915658868981, 0.004508571180992538]}",1.7199010848999023,0.8506171703338623,1.5350534915924072,4.794449806213379,0,8.90002155303955,4100946.0
0.1,0.0991245169453849,500,electrons,"('ux', 'uy', 'uz')","['uy', 'uz', 'ux']","{'ux': [-3.359135708988742e-05, 3.363707560280854e-05], 'uy': [-0.0006831251231474059, 0.0006765751350127515], 'uz': [-0.00014238334367654064, 0.00014155711456655598]}",1.157590627670288,1.1327202320098877,0.9206387996673584,3.645261287689209,0,6.856210947036743,4095344.0
0.1,0.1003507863832553,500,electrons,"('ux', 'uy', 'uz')","['uy', 'ux', 'uz']","{'ux': [-0.006172746318356981, -0.00013256660577837644], 'uy': [-0.002855870980393669, 0.0005560049129491463], 'uz': [-0.0035660608502958964, 0.0026494244381485]}",0.9140186309814453,1.3762247562408447,1.4640178680419922,5.849349021911621,0,9.603610277175903,4115701.0
0.1,0.0998483622465708,500,electrons,"('ux', 'uy', 'uz')",['ux'],"{'ux': [-0.04195051624462461, 0.0002910045256660984], 'uy': [-0.07982873126670306, 0.08023043658019975], 'uz': [-0.05836803046368928, -0.003228189485608281]}",1.6508347988128662,1.9082255363464355,0.6747400760650635,6.745582818984985,0,10.97938323020935,4115906.0
